File                                sources  ra_min      ra_max      dec_min     dec_max
GaiaSource_674093-674120.csv.fapec  518492   250.647325  254.677569  -55.872657  -54.341937
GaiaSource_674121-674147.csv.fapec  503492   252.002992  254.997500  -55.298610  -53.573783
GaiaSource_674148-674170.csv.fapec  504302   251.252365  253.468400  -54.724044  -53.190023
GaiaSource_674171-674193.csv.fapec  524108   248.938516  252.728251  -55.872672  -52.802922
GaiaSource_674194-674213.csv.fapec  508606   248.212351  251.249868  -55.105410  -53.573975
GaiaSource_674214-674230.csv.fapec  523513   247.501215  249.795184  -54.723798  -53.380900
GaiaSource_674231-674247.csv.fapec  523780   247.960498  251.631771  -54.340095  -52.804099
GaiaSource_674248-674265.csv.fapec  500004   249.797326  251.999359  -53.954909  -52.419036
GaiaSource_674266-674281.csv.fapec  517723   248.744765  251.286270  -53.571122  -52.032030
GaiaSource_674282-674297.csv.fapec  508992   248.402578  250.587617  -52.993341  -51.643952
GaiaSource_674298-674314.csv.fapec  524669   244.000161  249.901231  -57.397632  -51.258987
GaiaSource_674315-674331.csv.fapec  511382   244.145601  246.520354  -56.637122  -55.492070
GaiaSource_674332-674346.csv.fapec  526372   242.610981  245.806074  -56.636857  -55.111013
GaiaSource_674347-674360.csv.fapec  512744   242.757981  245.104914  -55.872656  -54.724991
GaiaSource_674361-674374.csv.fapec  525979   243.192407  247.020978  -55.871472  -54.341279
GaiaSource_674375-674389.csv.fapec  514954   245.106447  247.499401  -55.489754  -54.150285
GaiaSource_674390-674403.csv.fapec  519896   244.421948  247.148630  -55.105812  -53.572594
GaiaSource_674404-674415.csv.fapec  516066   243.751783  245.623242  -54.724130  -53.572566
GaiaSource_674416-674428.csv.fapec  542599   244.287370  246.120654  -54.340068  -53.188071
GaiaSource_674429-674440.csv.fapec  496245   241.604623  245.454475  -55.872709  -52.803519
GaiaSource_674441-674452.csv.fapec  493881   241.278057  243.611230  -55.297757  -54.342313
GaiaSource_674453-674465.csv.fapec  521901   240.954891  243.748659  -55.106373  -53.573118
GaiaSource_674466-674485.csv.fapec  500584   240.001837  242.447451  -54.915931  -53.381097
GaiaSource_674486-674501.csv.fapec  513115   240.613900  244.284606  -54.340120  -52.803908
GaiaSource_674502-674515.csv.fapec  516890   242.449671  244.545214  -53.956510  -52.802247
GaiaSource_674516-674533.csv.fapec  508299   241.819273  244.798710  -53.569992  -52.031622
GaiaSource_674534-674562.csv.fapec  492364   241.200601  247.731143  -54.340171  -51.256761
GaiaSource_674563-674576.csv.fapec  513269   246.125195  248.069683  -53.956007  -52.802645
GaiaSource_674577-674592.csv.fapec  512135   245.787494  248.399563  -53.570076  -52.031328
GaiaSource_674593-674607.csv.fapec  526073   244.801089  246.597635  -53.378819  -52.031851
GaiaSource_674608-674621.csv.fapec  514134   245.296474  247.057192  -52.800028  -51.451125
GaiaSource_674622-674637.csv.fapec  517854   245.536341  248.821403  -52.799816  -51.257996
GaiaSource_674638-674655.csv.fapec  503159   247.283525  249.229437  -52.027648  -50.483033
GaiaSource_674656-674683.csv.fapec  515493   245.770845  247.922110  -52.028629  -50.093234
GaiaSource_674684-674702.csv.fapec  519487   243.530029  247.288439  -52.800295  -49.704170
GaiaSource_674703-674732.csv.fapec  506375   242.309479  245.768072  -52.027786  -50.482325
GaiaSource_674733-674782.csv.fapec  511062   242.575093  246.664160  -51.255349  -49.119699
GaiaSource_674783-674825.csv.fapec  509487   243.336062  255.304876  -54.337525  -48.142865
GaiaSource_674826-674848.csv.fapec  501801   253.098518  255.597848  -53.763431  -52.030222
GaiaSource_674849-674867.csv.fapec  502207   252.002911  253.958917  -53.379005  -52.030305
GaiaSource_674868-674887.csv.fapec  514564   252.354271  255.880377  -52.799484  -51.256159
GaiaSource_674888-674911.csv.fapec  537117   254.119012  256.152362  -52.413191  -50.482387
GaiaSource_674912-674930.csv.fapec  524588   252.692973  254.571024  -52.029380  -50.482025
GaiaSource_674931-674950.csv.fapec  537988   251.288151  254.716351  -52.800152  -49.704348
GaiaSource_674951-674967.csv.fapec  520124   250.589714  252.691437  -52.414340  -50.870166
GaiaSource_674968-674984.csv.fapec  500381   249.565755  251.998512  -52.028162  -50.484603
GaiaSource_674985-675011.csv.fapec  509915   249.231943  252.855414  -51.447938  -49.702985
GaiaSource_675012-675035.csv.fapec  524516   251.320961  253.331602  -50.866199  -49.313844
GaiaSource_675036-675068.csv.fapec  514855   250.000394  252.659026  -50.479124  -48.534060
GaiaSource_675069-675091.csv.fapec  530479   250.543267  256.539859  -51.254668  -48.144081
GaiaSource_675092-675114.csv.fapec  557030   253.334291  256.665659  -50.478178  -48.925796
GaiaSource_675115-675135.csv.fapec  545880   253.411171  255.270645  -49.700860  -48.141568
GaiaSource_675136-675159.csv.fapec  553594   255.273827  257.140714  -49.700749  -47.752608
GaiaSource_675160-675191.csv.fapec  546426   253.932834  256.458705  -48.920346  -46.967266
GaiaSource_675192-675220.csv.fapec  529268   252.000588  255.128129  -49.701340  -46.574810
GaiaSource_675221-675252.csv.fapec  526754   250.715605  253.927470  -48.921044  -47.358227
GaiaSource_675253-675295.csv.fapec  521032   251.053592  254.482608  -48.140730  -45.789539
GaiaSource_675296-675341.csv.fapec  509297   247.927016  253.214958  -51.255089  -44.997665
GaiaSource_675342-675365.csv.fapec  513411   247.291581  249.997945  -50.477590  -48.925407
GaiaSource_675366-675403.csv.fapec  514476   246.668118  250.361212  -50.090272  -48.142627
GaiaSource_675404-675446.csv.fapec  503292   247.501522  250.713040  -48.921322  -47.164686
GaiaSource_675447-675487.csv.fapec  504400   245.456194  249.168395  -49.701991  -46.575369
GaiaSource_675488-675516.csv.fapec  513369   244.287483  246.313655  -48.919489  -46.965164
GaiaSource_675517-675544.csv.fapec  501137   244.956945  248.275309  -48.139891  -46.178544
GaiaSource_675545-675568.csv.fapec  510425   245.173983  247.690566  -47.356515  -45.784622
GaiaSource_675569-675603.csv.fapec  512323   245.595264  251.215601  -48.138941  -44.994190
GaiaSource_675604-675631.csv.fapec  503260   248.276587  251.375820  -47.355715  -45.785059
GaiaSource_675632-675654.csv.fapec  529719   248.645112  251.693431  -46.571150  -44.995952
GaiaSource_675655-675687.csv.fapec  526906   249.580383  251.997466  -46.176535  -44.202259
GaiaSource_675688-675713.csv.fapec  518188   247.984461  250.818936  -46.568009  -43.409775
GaiaSource_675714-675735.csv.fapec  503884   247.120000  248.997585  -46.374170  -44.598747
GaiaSource_675736-675761.csv.fapec  519260   246.001378  248.429066  -45.783394  -44.205069
GaiaSource_675762-675784.csv.fapec  522592   246.395529  249.342874  -44.991689  -43.408657
GaiaSource_675785-675818.csv.fapec  526127   246.775626  249.675432  -44.399638  -42.611397
GaiaSource_675819-675887.csv.fapec  523499   246.868335  270.000817  -54.338749  -41.812178
GaiaSource_675888-675955.csv.fapec  512332   266.472312  270.000408  -52.799865  -50.481600
GaiaSource_675956-676009.csv.fapec  514090   263.478545  268.301535  -52.795288  -49.702823
GaiaSource_676010-676053.csv.fapec  513320   263.077466  266.666784  -51.447191  -49.508569
GaiaSource_676054-676090.csv.fapec  519129   263.333978  266.266123  -50.478131  -48.532836
GaiaSource_676091-676145.csv.fapec  516732   263.484888  270.001043  -51.251856  -48.142371
GaiaSource_676146-676198.csv.fapec  533134   266.728571  270.000050  -49.699541  -47.362264
GaiaSource_676199-676238.csv.fapec  521880   265.092454  268.420919  -49.700075  -46.576032
GaiaSource_676239-676271.csv.fapec  511263   263.572419  266.784981  -48.921339  -47.359939
GaiaSource_676272-676302.csv.fapec  516421   263.684918  266.841660  -48.140866  -46.575124
GaiaSource_676303-676332.csv.fapec  531774   263.794132  266.895839  -47.355813  -45.787563
GaiaSource_676333-676361.csv.fapec  538311   261.896371  265.422550  -51.254070  -44.996514
GaiaSource_676362-676392.csv.fapec  515775   260.373411  263.332378  -50.671340  -48.928187
GaiaSource_676393-676420.csv.fapec  524971   260.002458  263.422543  -49.896089  -48.142206
GaiaSource_676421-676450.csv.fapec  520306   261.081670  263.571188  -49.311500  -47.358213
GaiaSource_676451-676475.csv.fapec  516734   260.357518  262.103914  -48.531774  -46.965971
GaiaSource_676476-676499.csv.fapec  515607   258.546353  261.390764  -49.700386  -46.574155
GaiaSource_676500-676522.csv.fapec  532040   257.142986  260.356780  -48.922044  -47.358954
GaiaSource_676523-676546.csv.fapec  546400   257.201358  260.441315  -48.139990  -46.575987
GaiaSource_676547-676568.csv.fapec  526183   258.947939  260.689145  -47.748813  -46.179992
GaiaSource_676569-676595.csv.fapec  547107   257.588134  259.999247  -47.353489  -45.785748
GaiaSource_676596-676621.csv.fapec  529767   257.798542  263.683644  -48.137634  -44.997933
GaiaSource_676622-676644.csv.fapec  523120   261.392110  263.792108  -47.355608  -45.785032
GaiaSource_676645-676664.csv.fapec  505885   260.690307  262.371748  -46.964277  -45.390295
GaiaSource_676665-676683.csv.fapec  517821   260.848574  263.897697  -46.568484  -44.994433
GaiaSource_676684-676701.csv.fapec  510813   262.437904  263.999559  -45.782586  -44.401195
GaiaSource_676702-676717.csv.fapec  500894   261.000451  262.961804  -45.782084  -44.202851
GaiaSource_676718-676732.csv.fapec  506372   261.074880  262.621901  -44.992389  -43.805872
GaiaSource_676733-676749.csv.fapec  515524   259.323159  261.951799  -46.569570  -43.408886
GaiaSource_676750-676768.csv.fapec  514473   258.988109  260.999415  -45.783901  -44.202009
GaiaSource_676769-676797.csv.fapec  523219   258.001808  259.670692  -45.584004  -43.608124
GaiaSource_676798-676820.csv.fapec  518132   258.294078  261.255947  -44.993023  -43.408326
GaiaSource_676821-676848.csv.fapec  504798   258.388566  261.289615  -44.200215  -42.611794
GaiaSource_676849-676887.csv.fapec  522002   258.573144  270.000062  -48.138518  -41.813085
GaiaSource_676888-676925.csv.fapec  545848   266.897754  269.229961  -47.355912  -45.194871
GaiaSource_676926-676964.csv.fapec  547795   266.976005  270.000856  -46.569974  -44.205396
GaiaSource_676965-676998.csv.fapec  550828   266.154066  268.524070  -46.570415  -43.407032
GaiaSource_676999-677028.csv.fapec  570346   264.706677  266.998783  -46.177229  -44.203907
GaiaSource_677029-677054.csv.fapec  600951   264.001619  265.573012  -45.388278  -43.607074
GaiaSource_677055-677082.csv.fapec  583753   264.170436  267.097739  -44.991839  -43.011055
GaiaSource_677083-677107.csv.fapec  616291   264.193985  266.399153  -44.199255  -42.610330
GaiaSource_677108-677136.csv.fapec  583008   264.286315  270.000693  -44.993241  -41.811989
GaiaSource_677137-677166.csv.fapec  572173   267.096767  270.001203  -44.199999  -42.610930
GaiaSource_677167-677190.csv.fapec  559780   267.132488  270.001449  -43.405591  -41.811460
GaiaSource_677191-677214.csv.fapec  565379   268.571928  270.000720  -43.007697  -41.213406
GaiaSource_677215-677234.csv.fapec  562353   267.189570  269.471083  -42.608632  -41.015552
GaiaSource_677235-677253.csv.fapec  569594   266.400246  269.296510  -43.405050  -40.230118
GaiaSource_677254-677274.csv.fapec  603565   265.714388  267.187017  -43.007232  -41.411679
GaiaSource_677275-677294.csv.fapec  662518   264.377106  266.834133  -42.608156  -41.015470
GaiaSource_677295-677310.csv.fapec  643934   264.902666  266.482485  -41.809208  -40.424673
GaiaSource_677311-677326.csv.fapec  593800   265.606264  267.889420  -41.809955  -40.228655
GaiaSource_677327-677341.csv.fapec  575502   267.014093  268.593007  -41.012470  -39.644879
GaiaSource_677342-677356.csv.fapec  620259   265.782650  268.065006  -41.013531  -39.452430
GaiaSource_677357-677369.csv.fapec  606777   266.133658  267.889917  -40.226834  -39.067493
GaiaSource_677370-677386.csv.fapec  596012   262.623403  267.538676  -44.992549  -38.684006
GaiaSource_677387-677406.csv.fapec  538905   262.653143  264.192257  -44.201353  -42.809716
GaiaSource_677407-677420.csv.fapec  506650   261.290855  263.186361  -44.200047  -42.611732
GaiaSource_677421-677437.csv.fapec  525415   261.361266  262.856256  -43.404500  -42.011991
GaiaSource_677438-677458.csv.fapec  568763   261.496847  264.329909  -43.405862  -41.811848
GaiaSource_677459-677475.csv.fapec  575337   262.204812  264.374881  -42.606233  -41.017058
GaiaSource_677476-677495.csv.fapec  556030   261.562732  263.670902  -42.209060  -40.623041
GaiaSource_677496-677513.csv.fapec  552327   260.319200  263.318383  -43.405269  -40.229917
GaiaSource_677514-677530.csv.fapec  498386   260.001318  261.562547  -42.807761  -41.412532
GaiaSource_677531-677556.csv.fapec  523185   258.753344  261.209273  -42.608628  -41.016253
GaiaSource_677557-677580.csv.fapec  540714   259.455545  262.263627  -41.809801  -40.229114
GaiaSource_677581-677596.csv.fapec  576786   261.211324  262.967348  -41.013825  -39.838935
GaiaSource_677597-677619.csv.fapec  557126   260.159594  262.615070  -41.013677  -39.451498
GaiaSource_677620-677636.csv.fapec  571148   260.861279  264.901962  -41.807205  -38.682885
GaiaSource_677637-677651.csv.fapec  592535   263.672159  265.428610  -41.410148  -40.228886
GaiaSource_677652-677667.csv.fapec  651087   263.321305  265.780761  -41.013905  -39.452077
GaiaSource_677668-677686.csv.fapec  607875   262.970766  265.077368  -40.618955  -39.258801
GaiaSource_677687-677703.csv.fapec  611965   263.675471  266.484094  -40.226333  -38.684271
GaiaSource_677704-677717.csv.fapec  714522   265.078810  267.186195  -39.836298  -38.491669
GaiaSource_677718-677732.csv.fapec  686275   264.727382  267.011075  -39.450418  -37.922429
GaiaSource_677733-677752.csv.fapec  690267   264.376456  266.483224  -39.062992  -37.545132
GaiaSource_677753-677770.csv.fapec  643945   262.266088  266.131779  -40.225927  -37.169614
GaiaSource_677771-677794.csv.fapec  572228   261.914369  264.373406  -39.450676  -37.923807
GaiaSource_677795-677819.csv.fapec  562654   261.564200  263.670530  -39.064744  -37.545660
GaiaSource_677820-677843.csv.fapec  565329   262.619211  265.429090  -38.679863  -37.169468
GaiaSource_677844-677863.csv.fapec  602230   263.320705  265.780755  -37.918762  -36.425724
GaiaSource_677864-677882.csv.fapec  549916   262.970397  265.075268  -37.542999  -36.054967
GaiaSource_677883-677911.csv.fapec  554363   255.790543  264.725466  -48.139395  -35.686432
GaiaSource_677912-677973.csv.fapec  549651   254.484169  257.999110  -47.355927  -44.797422
GaiaSource_677974-678000.csv.fapec  536705   255.003004  257.674465  -45.782391  -44.202602
GaiaSource_678001-678036.csv.fapec  545434   253.222160  256.720650  -46.568814  -43.413487
GaiaSource_678037-678084.csv.fapec  529169   252.001142  255.184097  -45.782708  -43.407578
GaiaSource_678085-678151.csv.fapec  528143   252.582072  258.194755  -44.992411  -41.814812
GaiaSource_678152-678198.csv.fapec  542249   255.486316  258.385163  -44.593142  -42.412029
GaiaSource_678199-678236.csv.fapec  536398   255.717323  258.748242  -43.400816  -41.411709
GaiaSource_678237-678290.csv.fapec  531234   254.286574  258.397145  -43.403067  -40.230234
GaiaSource_678291-678377.csv.fapec  522562   253.126307  257.341729  -42.608152  -39.455261
GaiaSource_678378-678425.csv.fapec  521484   250.820815  256.640574  -44.990200  -38.684525
GaiaSource_678426-678467.csv.fapec  524484   249.680515  252.715585  -44.199839  -41.811001
GaiaSource_678468-678500.csv.fapec  521144   250.867262  253.122207  -43.005968  -41.016841
GaiaSource_678501-678526.csv.fapec  520045   250.312829  252.421357  -42.206698  -40.424928
GaiaSource_678527-678571.csv.fapec  530180   247.502173  251.894253  -43.403401  -40.228420
GaiaSource_678572-678602.csv.fapec  526959   247.852249  251.015518  -41.809020  -40.230229
GaiaSource_678603-678622.csv.fapec  535500   249.787103  251.718288  -41.013302  -39.645080
GaiaSource_678623-678645.csv.fapec  515510   248.907697  251.190464  -41.011844  -39.259003
GaiaSource_678646-678671.csv.fapec  534617   249.609602  253.827213  -41.808879  -38.683499
GaiaSource_678672-678698.csv.fapec  536575   251.719049  254.525646  -41.013637  -39.453667
GaiaSource_678699-678724.csv.fapec  526666   251.895240  255.056517  -40.227569  -38.683761
GaiaSource_678725-678762.csv.fapec  527357   253.125602  255.933821  -39.837039  -37.922845
GaiaSource_678763-678782.csv.fapec  522911   253.303548  255.231823  -38.681301  -37.357963
GaiaSource_678783-678802.csv.fapec  534192   251.016225  254.706702  -40.226369  -37.169336
GaiaSource_678803-678825.csv.fapec  523932   250.490555  253.124607  -39.448636  -37.924227
GaiaSource_678826-678851.csv.fapec  515228   250.314239  253.474604  -38.871400  -37.171094
GaiaSource_678852-678873.csv.fapec  541338   252.422274  254.530166  -38.299965  -36.795495
GaiaSource_678874-678895.csv.fapec  517813   251.721426  254.178619  -37.919263  -36.425831
GaiaSource_678896-678921.csv.fapec  518952   252.423234  259.448964  -41.805400  -35.686099
GaiaSource_678922-678950.csv.fapec  517151   257.697720  260.156141  -41.209132  -39.451946
GaiaSource_678951-678969.csv.fapec  521760   257.346280  259.449056  -40.614405  -39.065980
GaiaSource_678970-678997.csv.fapec  532973   258.047742  261.561109  -40.226260  -38.492994
GaiaSource_678998-679031.csv.fapec  515764   258.752228  261.383966  -39.449239  -37.546984
GaiaSource_679032-679086.csv.fapec  525745   255.938740  260.505778  -40.226877  -37.176677
GaiaSource_679087-679130.csv.fapec  522829   256.467301  260.153721  -38.680063  -36.800106
GaiaSource_679131-679189.csv.fapec  539278   257.346151  262.965489  -38.680553  -35.686555
GaiaSource_679190-679251.csv.fapec  543820   260.157598  264.021503  -37.915321  -35.687525
GaiaSource_679252-679326.csv.fapec  539920   259.456668  264.374674  -37.166164  -34.231491
GaiaSource_679327-679428.csv.fapec  541865   255.587280  262.965637  -38.681170  -32.798402
GaiaSource_679429-679451.csv.fapec  512431   255.237608  257.342597  -38.297635  -36.796480
GaiaSource_679452-679473.csv.fapec  524257   254.532856  256.991677  -37.918858  -36.425213
GaiaSource_679474-679500.csv.fapec  522469   255.234771  258.045250  -37.168089  -35.687639
GaiaSource_679501-679530.csv.fapec  511705   255.938436  258.746350  -36.422597  -34.957077
GaiaSource_679531-679547.csv.fapec  519247   256.113667  258.045242  -35.684565  -34.590724
GaiaSource_679548-679567.csv.fapec  532731   253.828729  257.694095  -37.166865  -34.230283
GaiaSource_679568-679585.csv.fapec  540948   253.652973  255.936547  -36.423422  -34.954216
GaiaSource_679586-679604.csv.fapec  516594   253.125848  255.056532  -36.236954  -34.954598
GaiaSource_679605-679620.csv.fapec  550637   253.831624  256.464465  -35.684149  -34.229658
GaiaSource_679621-679631.csv.fapec  555140   255.235380  256.639327  -35.317221  -34.229276
GaiaSource_679632-679641.csv.fapec  552415   256.113526  257.342417  -34.952846  -33.869121
GaiaSource_679642-679653.csv.fapec  521404   254.884474  256.991527  -34.953557  -33.511023
GaiaSource_679654-679664.csv.fapec  512284   254.532644  256.112874  -34.590076  -33.511587
GaiaSource_679665-679675.csv.fapec  540948   255.236273  256.639920  -34.048441  -33.153125
GaiaSource_679676-679700.csv.fapec  561185   255.586314  259.980394  -35.684334  -32.798274
GaiaSource_679701-679724.csv.fapec  609615   257.344943  260.152383  -34.951771  -33.512172
GaiaSource_679725-679757.csv.fapec  615393   257.696570  260.858561  -34.228138  -32.797477
GaiaSource_679758-679792.csv.fapec  565704   258.751517  261.558847  -33.509617  -32.091086
GaiaSource_679793-679810.csv.fapec  539789   256.993088  260.858532  -34.227916  -31.391407
GaiaSource_679811-679820.csv.fapec  589205   256.642427  258.046078  -33.868394  -33.153655
GaiaSource_679821-679832.csv.fapec  647553   256.992747  258.749349  -33.509450  -32.443883
GaiaSource_679833-679843.csv.fapec  653874   256.289908  258.397219  -33.508124  -32.090794
GaiaSource_679844-679852.csv.fapec  564602   255.938105  257.343188  -33.152166  -32.443389
GaiaSource_679853-679862.csv.fapec  612039   256.289167  258.045814  -32.795782  -31.914851
GaiaSource_679863-679874.csv.fapec  671691   256.642087  259.100544  -32.795719  -31.388824
GaiaSource_679875-679886.csv.fapec  696135   258.048226  259.452839  -32.441677  -31.563731
GaiaSource_679887-679903.csv.fapec  644995   258.575361  260.154316  -32.088530  -30.692839
GaiaSource_679904-679915.csv.fapec  697961   257.345838  258.749364  -32.089204  -31.039753
GaiaSource_679916-679929.csv.fapec  708852   257.695875  259.452248  -31.387380  -30.346175
GaiaSource_679930-679972.csv.fapec  597948   238.183420  259.100976  -54.338465  -30.001157
GaiaSource_679973-680038.csv.fapec  504650   237.603700  242.305446  -53.184435  -50.482635
GaiaSource_680039-680097.csv.fapec  504828   236.197402  241.129245  -52.800609  -49.702809
GaiaSource_680098-680132.csv.fapec  512468   235.385275  239.285804  -51.833344  -49.703272
GaiaSource_680133-680168.csv.fapec  500248   236.932318  239.997493  -50.867486  -48.925528
GaiaSource_680169-680207.csv.fapec  504387   236.668082  242.825246  -51.255303  -48.141697
GaiaSource_680208-680276.csv.fapec  508306   240.003086  244.167300  -50.479947  -48.141961
GaiaSource_680277-680324.csv.fapec  505919   239.454719  244.282045  -49.700883  -46.576529
GaiaSource_680325-680373.csv.fapec  503038   237.858583  241.068787  -49.309287  -47.162218
GaiaSource_680374-680413.csv.fapec  506190   238.423652  242.067499  -48.138837  -45.983774
GaiaSource_680414-680454.csv.fapec  515478   234.858535  241.275830  -51.254320  -44.996613
GaiaSource_680455-680478.csv.fapec  517148   234.341752  236.664897  -50.867912  -49.119929
GaiaSource_680479-680503.csv.fapec  501121   233.334182  235.888937  -50.479359  -48.533870
GaiaSource_680504-680532.csv.fapec  503638   234.004328  237.712150  -49.701717  -48.142321
GaiaSource_680533-680564.csv.fapec  500198   234.643180  237.856262  -48.921435  -47.358866
GaiaSource_680565-680596.csv.fapec  513115   232.364026  236.840295  -49.700218  -46.573230
GaiaSource_680597-680634.csv.fapec  495638   231.431671  234.639715  -48.921044  -46.966478
GaiaSource_680635-680672.csv.fapec  506775   232.272843  235.859787  -48.139807  -45.786826
GaiaSource_680673-680713.csv.fapec  508598   232.761425  238.418215  -48.137100  -44.996189
GaiaSource_680714-680749.csv.fapec  507877   235.864377  238.963243  -47.550767  -45.786008
GaiaSource_680750-680788.csv.fapec  509315   236.155099  239.869302  -46.570835  -44.995697
GaiaSource_680789-680825.csv.fapec  505819   237.001104  239.998316  -45.781268  -43.806757
GaiaSource_680826-680865.csv.fapec  501039   234.684433  238.533121  -46.571110  -43.410156
GaiaSource_680866-680910.csv.fapec  498721   234.002650  237.539412  -45.582433  -43.411490
GaiaSource_680911-680960.csv.fapec  508912   235.163270  244.398788  -48.135992  -41.812223
GaiaSource_680961-681005.csv.fapec  504734   242.070644  245.171935  -47.945098  -45.785845
GaiaSource_681006-681046.csv.fapec  504799   242.309222  245.997309  -46.571168  -44.797499
GaiaSource_681047-681092.csv.fapec  510025   241.542305  245.725183  -46.570872  -43.407807
GaiaSource_681093-681121.csv.fapec  508007   240.760727  242.996957  -46.175791  -44.205517
GaiaSource_681122-681162.csv.fapec  502313   240.001654  243.440624  -45.582479  -43.409611
GaiaSource_681163-681199.csv.fapec  508095   240.968988  243.869845  -44.200749  -42.610412
GaiaSource_681200-681232.csv.fapec  513775   241.429819  246.488458  -44.990830  -41.811664
GaiaSource_681233-681266.csv.fapec  500786   243.872920  246.772842  -44.197879  -42.612464
GaiaSource_681267-681303.csv.fapec  513394   244.287280  247.499255  -43.404860  -41.413079
GaiaSource_681304-681352.csv.fapec  507592   243.109685  247.147040  -43.405688  -40.231143
GaiaSource_681353-681402.csv.fapec  509322   241.878005  244.684650  -42.806852  -40.621868
GaiaSource_681403-681456.csv.fapec  501245   242.754998  246.093315  -41.807237  -39.451639
GaiaSource_681457-681500.csv.fapec  499873   239.017344  245.388347  -44.991093  -38.684313
GaiaSource_681501-681550.csv.fapec  504201   238.066352  241.427371  -44.201003  -41.813642
GaiaSource_681551-681609.csv.fapec  503577   237.371929  241.872899  -43.405272  -40.231386
GaiaSource_681610-681668.csv.fapec  506871   236.253420  239.585800  -42.807867  -40.230458
GaiaSource_681669-681733.csv.fapec  501511   237.660019  242.575528  -41.808872  -38.688250
GaiaSource_681734-681786.csv.fapec  500653   240.472625  243.277565  -41.408296  -39.069311
GaiaSource_681787-681864.csv.fapec  499503   239.942295  244.684658  -40.226991  -37.172615
GaiaSource_681865-681931.csv.fapec  499126   239.064773  242.574047  -39.643589  -37.173891
GaiaSource_681932-681999.csv.fapec  498122   230.530151  243.279399  -48.137786  -35.688655
GaiaSource_682000-682053.csv.fapec  501920   229.658077  233.386720  -47.356358  -44.999354
GaiaSource_682054-682113.csv.fapec  504718   229.444291  233.997711  -46.570993  -43.407979
GaiaSource_682114-682183.csv.fapec  503028   228.002110  231.635656  -46.374428  -43.408800
GaiaSource_682184-682255.csv.fapec  508586   229.359966  234.588605  -44.992047  -41.811985
GaiaSource_682256-682317.csv.fapec  499306   232.262116  235.712608  -44.198127  -41.815023
GaiaSource_682318-682391.csv.fapec  504834   231.429699  236.246839  -43.402264  -40.230189
GaiaSource_682392-682477.csv.fapec  503968   230.627374  234.841516  -42.608228  -39.452361
GaiaSource_682478-682570.csv.fapec  504410   226.455498  234.138512  -44.990970  -38.686967
GaiaSource_682571-682684.csv.fapec  510282   225.003882  230.623650  -43.405185  -40.229239
GaiaSource_682685-682808.csv.fapec  512504   226.058442  232.028478  -41.806577  -38.687102
GaiaSource_682809-682942.csv.fapec  511943   227.821331  233.434929  -40.226817  -37.169462
GaiaSource_682943-683057.csv.fapec  508313   229.050532  237.656061  -41.807757  -35.692942
GaiaSource_683058-683144.csv.fapec  502748   234.317610  239.059597  -40.227221  -37.170278
GaiaSource_683145-683244.csv.fapec  504514   233.441571  237.654192  -39.643490  -36.429765
GaiaSource_683245-683343.csv.fapec  500448   235.196570  241.168444  -38.675523  -35.686547
GaiaSource_683344-683454.csv.fapec  502237   236.254980  241.872354  -37.164497  -34.234053
GaiaSource_683455-683589.csv.fapec  503270   232.035452  240.465989  -38.679222  -32.798326
GaiaSource_683590-683787.csv.fapec  512041   230.632560  236.948470  -37.164321  -32.799916
GaiaSource_683788-683951.csv.fapec  508443   233.441622  239.059216  -34.950771  -31.390046
GaiaSource_683952-684057.csv.fapec  523007   234.141263  248.904030  -41.805653  -30.001844
GaiaSource_684058-684112.csv.fapec  527324   246.094935  249.784029  -41.011918  -38.682904
GaiaSource_684113-684148.csv.fapec  537072   247.503076  250.311912  -39.447861  -37.923146
GaiaSource_684149-684200.csv.fapec  530722   244.866864  249.607221  -40.222917  -37.170751
GaiaSource_684201-684259.csv.fapec  529067   244.691522  248.903917  -38.871300  -36.427333
GaiaSource_684260-684300.csv.fapec  521875   246.100463  251.013821  -38.681293  -35.687821
GaiaSource_684301-684335.csv.fapec  528214   248.907616  251.717425  -37.920200  -36.423923
GaiaSource_684336-684372.csv.fapec  520528   249.610516  252.946169  -37.167209  -35.686599
GaiaSource_684373-684412.csv.fapec  514893   250.314842  253.123866  -36.421565  -34.591894
GaiaSource_684413-684463.csv.fapec  528843   247.500631  252.069597  -37.168083  -34.232269
GaiaSource_684464-684500.csv.fapec  509839   248.205950  251.542332  -35.683024  -34.229270
GaiaSource_684501-684534.csv.fapec  508931   248.909103  251.716885  -34.952047  -33.331531
GaiaSource_684535-684615.csv.fapec  510608   243.283736  250.838230  -38.681345  -32.799007
GaiaSource_684616-684687.csv.fapec  516897   242.579348  247.496385  -37.162070  -34.231273
GaiaSource_684688-684761.csv.fapec  507936   241.876050  246.090500  -36.420267  -33.870504
GaiaSource_684762-684823.csv.fapec  519100   243.282183  248.905310  -35.681792  -32.799689
GaiaSource_684824-684881.csv.fapec  516417   246.095884  249.960357  -34.950026  -32.798711
GaiaSource_684882-684930.csv.fapec  521183   245.746820  250.310248  -34.221258  -31.391425
GaiaSource_684931-685004.csv.fapec  516919   244.689890  248.200936  -33.867915  -31.389523
GaiaSource_685005-685062.csv.fapec  512337   246.095344  253.827334  -35.683956  -30.001938
GaiaSource_685063-685083.csv.fapec  527177   252.423543  254.530803  -35.318446  -33.869772
GaiaSource_685084-685106.csv.fapec  514771   251.720621  254.179501  -34.952639  -33.511804
